STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,Q,Financing source,F,Financing scheme,UNIT,Measurement unit,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation value (DotStat),DIFF_REGION_STATE,Date of spatial reference,DIFF_LAST_UPDATE,Update date,DIFF_EMBARGO_DATE,Date of publication,DIFF_DB_STATE,Database state,MULT,Unit Multiplier,OBS_STATUS,Code list for Observation Status,DECIMALS,Decimals,DIFF_REGION_REF,Spatial reference
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_1,State,CHF,Swiss franc,A,Annual,2023,,18827.116,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,P,Provisional value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2010,,3419.659,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2011,,3571.462,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2012,,3700.124,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2013,,3892.834,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2014,,3981.098,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2015,,4140.99,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2016,,4313.318,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2017,,4406.372,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2018,,4502.067,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2019,,4667.313,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2020,,4675.721,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2021,,4904.332,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2022,,5114.123,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_4_1,"Self-payments, social cost sharing",CHF,Swiss franc,A,Annual,2023,,5350.096,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,P,Provisional value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2010,,692.83,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2011,,781.937,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2012,,742.682,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2013,,769.719,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2014,,765.939,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2015,,812.219,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2016,,798.737,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2017,,805.174,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2018,,763.743,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2019,,739.148,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2020,,775.37,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2021,,785.373,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2022,,828.423,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_3,Disability insurance,CHF,Swiss franc,A,Annual,2023,,809.834,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,P,Provisional value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2010,,575.108,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2011,,533.664,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2012,,566.841,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2013,,749.826,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2014,,731.825,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2015,,786.083,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2016,,744.419,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2017,,756.141,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2018,,899.048,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2019,,898.018,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2020,,1244.251,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2021,,1087.426,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2022,,1260.762,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_5,Enterprises,F_3_3,Financing by service providers,CHF,Swiss franc,A,Annual,2023,,1316.781,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,P,Provisional value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2010,,688.346,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2011,,718.11,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2012,,749.246,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2013,,731.389,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2014,,738.238,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2015,,751.407,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2016,,778.29,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2017,,756.71,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2018,,779.238,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2019,,792.398,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2020,,804.402,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2021,,811.093,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2022,,820.102,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,_T,Total,F_2_7,Supplementary benefits to disability insurance,CHF,Swiss franc,A,Annual,2023,,827.226,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,P,Provisional value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2010,,497.648,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2011,,538.324,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2012,,553.009,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2013,,564.04,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2014,,568.624,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2015,,579.869,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2016,,592.84,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2017,,608.174,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2018,,615.106,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2019,,646.09,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2020,,645.077,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2021,,630.64,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2022,,640.685,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_1,Confederation,F_2_2,Old age and survivors insurance,CHF,Swiss franc,A,Annual,2023,,682.38,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,P,Provisional value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_2,Social insurances,CHF,Swiss franc,A,Annual,2010,,17933.404,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_2,Social insurances,CHF,Swiss franc,A,Annual,2011,,19397.606,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_2,Social insurances,CHF,Swiss franc,A,Annual,2012,,21858.577,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_2,Social insurances,CHF,Swiss franc,A,Annual,2013,,22358.53,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_2,Social insurances,CHF,Swiss franc,A,Annual,2014,,22376.794,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_2,Social insurances,CHF,Swiss franc,A,Annual,2015,,23210.999,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_2,Social insurances,CHF,Swiss franc,A,Annual,2016,,24557.997,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_2,Social insurances,CHF,Swiss franc,A,Annual,2017,,25828.982,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_2,Social insurances,CHF,Swiss franc,A,Annual,2018,,26809.442,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_2,Social insurances,CHF,Swiss franc,A,Annual,2019,,27143.309,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
DATAFLOW,CH1.COU:DF_COU_HEALTH_FINANCING(1.0.0),Financing of health care,I,Q_4,Private households,F_2,Social insurances,CHF,Swiss franc,A,Annual,2020,,27123.875,,2022-01-01,,2025-04-28T08:30,,2025-04-28T08:30,,2025-03-31,,6,Millions,A,Normal value,3,Three,CH,Switzerland
